street_name,price,area,air_conditioning,fridge,washing_machine,mezzanine,kitchen,wardrobe,bed,balcony,elevator,free_time,parking,district,month,latitude,longitude,dist_to_q1_km,district_median_price,is_hot_street,amenity_ratio
Lê Văn Lương,3.7,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.0
Hoàng Sa,5.8,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.0
Nam Kỳ Khởi Nghĩa,5.8,30.0,1,1,1,0,1,1,1,1,0,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.6363636363636364
Số 47,5.0,30.0,0,0,1,0,0,0,0,0,0,1,1,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Lê Văn Thọ,3.7,22.0,0,0,0,0,0,0,0,0,1,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Linh Đông,5.005,40.0,1,0,0,0,0,0,0,0,0,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,1,0.09090909090909091
Bình Lợi,5.1,42.0,0,0,0,0,0,0,0,0,0,0,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Trần Xuân Soạn,5.6,30.0,1,0,1,0,0,0,0,0,1,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Điện Biên Phủ,6.3,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.18181818181818182
Trường Sơn,6.0,35.0,1,0,0,0,1,1,1,1,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.45454545454545453
Trần Xuân Soạn,5.8,30.0,1,0,0,0,0,0,0,0,1,0,1,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Phạm Hùng,5.0,30.0,0,0,0,0,1,0,0,1,0,1,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.2727272727272727
Bùi Đình Túy,5.6,30.0,0,0,0,0,0,0,1,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Số,3.0,20.0,1,1,1,0,1,1,1,0,0,0,0,Huyện Bình Chánh,4,10.6950833,106.5909297,13.961071149624273,3.5,0,0.5454545454545454
Quốc Lộ 13,4.0,42.0,0,0,0,0,0,0,0,1,0,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Số,6.0,30.0,1,0,0,0,0,0,0,1,0,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Lê Trọng Tấn,3.0,22.0,1,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Lê Trọng Tấn,2.8,20.0,1,0,1,0,0,0,0,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Lê Trọng Tấn,3.4,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Trường Chinh,3.9,30.0,0,0,0,0,0,0,0,0,0,1,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Cống Quỳnh,2.5,20.0,1,1,0,0,0,0,1,0,0,0,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.2727272727272727
Lê Văn Quới,2.25,20.0,0,0,0,0,1,0,0,1,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Âu Cơ,3.2,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.0
Tôn Thất Hiệp,4.0,28.0,1,0,0,0,0,0,0,0,0,0,0,Quận 11,4,10.7656343,106.647607,5.784932577661899,3.5,0,0.09090909090909091
Số,5.7,25.0,0,0,1,0,0,0,0,1,0,0,0,Quận 2,2,10.7912168,106.7619557,7.032141129098322,4.2,0,0.18181818181818182
Bạch Đằng,3.2,15.0,1,0,0,0,0,0,1,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Hoàng Hoa Thám,3.5,12.0,1,0,1,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Lê Đức Thọ,2.2,17.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Nơ Trang Long,5.8,32.0,1,0,0,1,0,0,0,0,1,0,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Quang Trung,2.5,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Vũ Huy Tấn,6.2,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Số 4,2.0,20.0,0,0,0,0,0,0,0,0,0,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.0
Cộng Hòa,5.8,35.0,0,0,0,1,0,0,0,1,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Trần Xuân Soạn,6.8,42.0,1,0,0,1,0,0,0,0,1,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Cao Triều Phát,7.5,42.0,1,0,0,0,0,0,0,0,1,1,1,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Ngô Tất Tố,5.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Thị Minh Khai,5.0,24.0,1,0,1,0,1,0,0,0,1,0,1,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.45454545454545453
Nguyễn Súy,4.8,42.0,0,0,0,1,0,0,0,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.09090909090909091
Huỳnh Tấn Phát,4.2,25.0,0,0,0,0,0,0,0,1,0,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
Hoàng Văn Thụ,3.3,20.0,0,0,1,0,0,0,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Chu Văn An,3.8,30.0,1,1,1,0,1,1,1,0,0,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.6363636363636364
Nguyễn Đình Chính,5.0,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.0
Dương Quảng Hàm,4.6,28.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Lữ Gia,4.9,25.0,1,0,0,0,0,0,0,0,1,0,0,Quận 11,4,10.7656343,106.647607,5.784932577661899,3.5,0,0.18181818181818182
Cộng Hòa,3.8,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.0
Bình Lợi,3.7,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Văn Đậu,3.8,20.0,1,0,0,0,1,0,0,0,1,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Nguyễn Chánh Sắt,2.9,22.0,0,0,1,0,0,0,0,0,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Tô Hiệu,3.1,22.0,1,0,0,0,0,0,0,0,1,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.18181818181818182
Tân Hương,3.3,26.0,1,0,1,0,0,0,0,1,1,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Nguyễn Duy Trinh,6.0,42.0,1,1,0,0,1,0,1,0,0,0,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.36363636363636365
Trương Đăng Quế,3.5,30.0,1,1,1,0,1,1,1,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.6363636363636364
Nguyễn Thị Nhỏ,2.5,15.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Bạch Đằng,5.0,40.0,1,1,1,0,1,0,1,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Bình Lợi,5.3,35.0,0,0,0,0,0,0,0,1,1,0,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Tạ Uyên,4.2,25.0,1,0,0,0,0,0,0,0,0,1,0,Quận 11,4,10.7656343,106.647607,5.784932577661899,3.5,0,0.18181818181818182
Dạ Nam,4.7,30.0,1,0,0,0,1,1,1,0,0,0,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.36363636363636365
Lê Quang Định,5.5,28.0,0,0,1,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Đặng Văn Ngữ,8.5,40.0,0,0,0,0,0,0,0,0,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.0
Nguyễn Thị Nhuần,2.5,20.0,1,0,0,0,1,1,0,0,0,0,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
/ Đưường Nguyễn Thái Sơn,3.0,18.0,1,0,1,0,0,0,1,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Xô Viết Nghệ Tĩnh,5.3,32.0,1,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Phạm Văn Chiêu,2.833,20.0,0,0,0,0,1,0,1,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Nguyễn Thái Sơn,1.4,35.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Trịnh Đình Trọng,4.8,40.0,0,0,0,0,0,0,0,1,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Bạch Đằng,5.0,30.0,1,0,0,0,0,0,0,0,1,0,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Số 3/2,5.8,30.0,1,1,1,0,1,0,1,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.45454545454545453
Cao Lỗ,4.0,20.0,0,1,1,0,1,0,0,0,0,1,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.36363636363636365
Đinh Tiên Hoàng,5.5,28.0,1,0,0,0,0,0,0,0,0,0,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.09090909090909091
Xô Viết Nghệ Tĩnh,5.7,30.0,1,0,0,0,1,0,0,1,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Đồng Xoài,5.5,25.0,0,0,0,1,0,0,0,0,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Tô Ký,4.2,30.0,1,0,0,0,0,0,0,0,1,0,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Võ Oanh,0.95,35.0,1,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Phạm Hùng,3.5,25.0,0,1,0,0,0,0,0,1,0,0,1,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.2727272727272727
Tân Quý,4.3,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.0
Lê Trọng Tấn,3.7,28.0,1,0,0,0,1,1,0,0,1,1,1,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Thạch Lam,2.9,22.0,1,0,0,0,0,0,0,0,1,0,1,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Lê Thị Hà,1.7,25.0,1,0,0,0,0,0,0,0,0,0,0,Huyện Hóc Môn,4,10.8777329,106.5760523,13.961071149624273,2.3,0,0.09090909090909091
Tô Ký,3.0,30.0,1,0,0,0,1,1,0,0,0,1,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.45454545454545453
Huỳnh Tấn Phát,5.7,30.0,1,1,1,0,1,1,1,1,1,1,1,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.9090909090909091
Dương Văn Dương,3.5,23.0,1,0,1,0,1,1,0,0,0,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Lê Văn Lương,8.0,42.0,1,1,0,0,1,1,1,1,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.5454545454545454
Số,6.5,35.0,1,0,0,0,0,0,0,0,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Nguyễn Thị Minh Khai,5.5,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.09090909090909091
Trưường Sơn Đưường Trường Sơn,5.3,40.0,0,0,1,0,0,0,0,1,1,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Số 75,3.7,20.0,0,1,0,0,0,0,1,0,0,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Nguyễn Kiệm,6.8,30.0,0,1,1,0,1,0,1,1,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.45454545454545453
Đội Cung,1.0,42.0,1,0,1,0,0,0,1,0,0,0,0,Quận 11,3,10.7656343,106.647607,5.784932577661899,3.5,0,0.2727272727272727
Bắc Hải,1.25,42.0,1,0,0,0,0,0,1,0,0,0,0,Quận 10,3,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.18181818181818182
Nguyễn Hữu Tiến,3.8,30.0,1,0,0,1,1,0,0,1,0,1,1,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Nguyễn Trung Trực,4.0,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Thống Nhất,3.8,30.0,1,1,1,0,1,0,1,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Unknown,5.8,35.0,0,1,1,0,0,0,0,0,1,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Đinh Bộ Lĩnh,3.0,25.0,1,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Số 22,3.5,22.0,1,1,1,1,1,0,1,1,0,0,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.6363636363636364
Độc Lập,3.5,20.0,1,0,1,1,1,0,0,0,0,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Lê Văn Sỹ,5.0,20.0,1,0,0,0,1,1,1,0,0,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.36363636363636365
Lê Văn Sỹ,6.0,22.0,0,0,0,0,0,0,0,0,1,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.09090909090909091
Phạm Văn Hai,9.0,40.0,0,0,0,0,0,0,0,1,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Nguyễn Cửu Vân,4.8,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Lê Trọng Tấn,2.8,13.0,1,1,0,0,0,0,1,0,1,1,0,Quận Bình Tân,3,10.7704159,106.5995401,10.946786715251639,3.0,0,0.45454545454545453
Phan Đình Phùng,3.0,30.0,1,0,1,0,1,0,1,0,0,0,0,Quận Phú Nhuận,2,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.36363636363636365
Đào Duy Anh,5.0,25.0,1,1,1,0,1,1,1,1,0,0,1,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,1,0.7272727272727273
Bờ Bao Tân Thắng,2.7,24.0,1,1,1,0,1,0,1,1,1,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.6363636363636364
Tân Kỳ Tân Quý,3.7,25.0,1,0,0,0,0,0,0,1,0,1,1,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Hồ Biểu Chánh,4.5,25.0,1,1,0,0,1,1,1,1,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.5454545454545454
Bàu Cát 1,2.5,16.0,0,0,0,0,0,1,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Dương Quảng Hàm,3.5,25.0,1,0,1,0,1,1,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Phan Văn Hớn,2.4,28.0,0,0,0,0,0,0,0,0,0,1,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,1,0.18181818181818182
Nguyễn Trọng Lội,5.8,35.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Bình,2,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Lê Đức Thọ,2.5,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Số,4.4,25.0,1,0,1,0,1,0,0,0,0,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.36363636363636365
Tô Hiến Thành,2.5,16.0,0,0,0,0,0,0,0,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.0
Nguyễn Thông,4.9,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.0
Nguyễn Thị Tư,3.5,35.0,1,1,1,0,1,0,1,1,0,1,1,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.7272727272727273
Lê Đức Thọ,2.9,20.0,0,0,1,0,0,0,0,0,1,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Lê Văn Lương,3.9,18.0,0,0,1,0,0,0,0,0,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Sơn Kỳ,1.45,30.0,1,1,1,0,1,0,1,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Tôn Đản,4.2,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 4,4,10.7607538,106.7070798,1.8202310306755016,3.5,0,0.0
Bạch Đằng,1.7,40.0,1,0,0,0,1,0,1,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Tl26,3.0,20.0,0,0,0,0,0,0,0,1,0,0,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.09090909090909091
Nguyễn Hiến Lê,5.3,40.0,0,0,0,0,0,0,0,0,1,1,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Tl26,3.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.0
Trương Văn Bang,5.5,40.0,0,0,0,0,0,0,0,0,0,0,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.0
Trần Bá Giao,4.0,30.0,1,0,0,0,0,0,0,1,1,1,1,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Nguyễn Thái Sơn,3.7,25.0,1,0,0,0,1,1,1,0,0,0,0,Quận Gò Vấp,3,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Nguyễn Văn Khối,4.0,25.0,1,1,0,0,1,1,0,1,0,0,0,Quận Gò Vấp,3,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Nguyễn Hiến Lê,5.0,35.0,1,1,0,0,1,1,1,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Nguyễn Trãi,5.5,30.0,1,0,0,0,0,0,0,1,0,1,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.2727272727272727
Nguyễn Văn Khối,2.9,14.0,0,0,1,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Lâm Văn Bền,4.0,20.0,1,0,0,0,1,0,0,1,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Số,4.2,25.0,0,0,0,0,0,0,0,0,1,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
Số 179,2.6,22.0,0,0,0,0,0,0,0,0,0,1,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Âu Dương Lân,1.2,35.0,1,1,1,0,0,0,0,0,0,1,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.36363636363636365
Tôn Thất Thuyết,3.5,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận 4,4,10.7607538,106.7070798,1.8202310306755016,3.5,1,0.09090909090909091
Lê Văn Việt,3.0,23.0,0,0,0,0,0,0,0,1,1,1,1,Quận 9,3,10.8441928,106.7791529,11.574703424951835,3.3,0,0.36363636363636365
Quốc Lộ,3.1,15.0,0,0,0,0,1,0,1,0,1,0,0,Huyện Bình Chánh,4,10.6950833,106.5909297,13.961071149624273,3.5,0,0.2727272727272727
Hòa Bình,4.2,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.0
Đặng Văn Bi,2.6,22.0,0,0,0,0,1,0,0,0,0,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.18181818181818182
Nguyễn Thị Huỳnh,3.5,20.0,1,0,1,0,0,0,1,1,0,1,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.45454545454545453
Trục,3.0,24.0,0,0,0,0,1,0,0,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Hậu Giang,4.1,12.0,1,0,1,0,1,1,0,0,0,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Nguyễn Lương Bằng,4.5,20.0,1,1,1,0,1,0,1,0,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.45454545454545453
Nguyễn Trãi,4.5,27.0,1,0,0,0,1,1,0,0,0,1,0,Quận 5,4,10.7558252,106.6683021,4.054910944499208,3.8,1,0.36363636363636365
Nguyễn Hữu Cảnh,3.5,42.0,0,0,0,0,1,0,0,1,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Nguyễn Tuyển,3.9,25.0,0,0,0,0,0,0,0,0,0,1,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.09090909090909091
Đông Hưng Thuận 2,1.9,20.0,0,0,0,0,1,0,0,0,0,1,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.18181818181818182
Phan Anh,2.5,14.0,1,0,0,0,1,0,0,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Nguyễn Bá Tòng,2.5,15.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.0
Lê Văn Quới,3.7,26.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Bờ Bao Tân Thắng,3.4,28.0,1,0,1,0,1,0,0,0,1,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Điện Biên Phủ,5.9,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Lý Thưường Kiệt,4.7,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.0
Hà Huy Giáp,3.0,30.0,1,0,1,0,1,0,0,1,0,1,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.5454545454545454
Cách Mạng Tháng Tám,5.3,35.0,0,0,0,0,1,0,0,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Nguyễn Văn Khối,3.8,30.0,0,0,0,0,1,1,1,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Nguyễn Văn Thương,3.8,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Thị Tư,3.5,35.0,1,1,1,0,1,0,1,1,0,1,1,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.7272727272727273
Lê Văn Sỹ,4.7,30.0,0,0,0,0,0,0,0,0,1,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.09090909090909091
Cách Mạng Tháng Tám,4.5,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.0
Trường Sa,5.5,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.0
An Phú Đông,1.5,42.0,1,0,1,0,1,0,1,0,0,0,0,Quận 12,3,10.8612653,106.6642083,10.30222218105053,3.0,0,0.36363636363636365
